word_1,word_2,n_o_occurences
tab,two,1
tab,visit,8
tab,wel,1
tab,work,1
tag,access,1
tag,act,1
tag,altern,1
tag,apply,2
tag,autom,2
tag,bank,1
tag,bas,1
tag,benefit,1
tag,best,2
tag,board,3
tag,box,1
tag,brand,1
tag,bring,1
tag,capit,1
tag,cent,1
tag,cert,1
tag,class,2
tag,clear,1
tag,cli,1
tag,click,1
tag,cod,1
tag,combin,1
tag,commun,1
tag,company,1
tag,confid,1
tag,cont,1
tag,contract,1
tag,cor,1
tag,cost,1
tag,crit,1
tag,custom,7
tag,dat,3
tag,describ,2
tag,digit,1
tag,easy,4
tag,effect,1
tag,emerg,6
tag,employ,3
tag,engin,1
tag,ens,1
tag,environ,1
tag,ess,6
tag,evalu,2
tag,facil,3
tag,fin,1
tag,fit,1
tag,gen,2
tag,goal,1
tag,group,1
tag,high,2
tag,host,1
tag,http,2
tag,ident,1
tag,import,1
tag,includ,2
tag,interest,1
tag,internet,1
tag,know,1
tag,knowledg,1
tag,known,1
tag,learn,1
tag,lik,1
tag,link,1
tag,mat,1
tag,mean,1
tag,met,5
tag,miss,1
tag,near,1
tag,opt,1
tag,partn,1
tag,person,2
tag,pop,1
tag,posit,1
tag,pow,1
tag,produc,2
tag,provid,1
tag,publ,1
tag,rang,1
tag,rel,1
tag,requir,1
tag,research,1
tag,respond,1
tag,ris,1
tag,saf,10
tag,search,3
tag,see,2
tag,serv,1
tag,sint,1
tag,sit,6
tag,solv,1
tag,submit,1
tag,suit,1
tag,support,3
tag,tag,12
tag,technolog,2
tag,ter,1
tag,thank,1
tag,titl,1
tag,top,1
tag,track,6
tag,transf,1
tag,tremend,1
tag,unless,1
tag,vary,1
tag,web,1
tag,world,1
tag,worldwid,1
tag,writ,1
tag,www,1
tak,absolv,2
tak,acc,2
tak,acceiv,2
tak,access,6
tak,account,8
tak,act,14
tak,addit,3
tak,address,9
tak,adv,54
tak,advert,6
tak,aim,1
tak,airport,6
tak,allow,4
tak,almost,1
tak,already,1
tak,altern,1
tak,although,1
tak,alway,2
tak,americ,1
tak,analyst,1
tak,annount,1
tak,anoth,2
tak,answ,1
tak,anybody,1
tak,anyon,1
tak,apply,2
tak,apprecy,1
tak,approv,1
tak,are,2
tak,around,1
tak,ass,2
tak,assist,2
tak,assocy,2
tak,attach,1
tak,attempt,2
tak,attract,1
tak,auth,3
tak,autom,3
tak,avail,2
tak,avoid,2
tak,away,1
tak,back,3
tak,bad,1
tak,bal,1
tak,bank,2
tak,bankruptcy,1
tak,bas,3
tak,beauty,1
tak,becom,5
tak,begin,2
tak,believ,6
tak,benefit,3
tak,best,7
tak,bet,1
tak,big,3
tak,bit,3
tak,body,1
tak,bon,1
tak,box,2
tak,break,2
tak,bring,1
tak,brok,1
tak,brows,1
tak,budget,3
tak,build,4
tak,burn,1
tak,busy,28
tak,button,2
tak,buy,8
tak,cap,1
tak,capit,6
tak,car,7
tak,card,2
tak,cash,1
tak,categ,1
tak,cel,2
tak,certain,2
tak,challeng,3
tak,chang,4
tak,chant,3
tak,charg,3
tak,check,5
tak,choos,2
tak,claim,2
tak,cle,1
tak,clear,2
tak,cli,1
tak,click,12
tak,colleg,1
tak,commerc,1
tak,commit,2
tak,commun,1
tak,company,79
tak,competit,1
tak,complet,3
tak,comply,4
tak,comprehend,1
tak,comput,10
tak,conceiv,1
tak,condit,2
tak,confid,1
tak,confirm,1
tak,conflict,1
tak,consid,1
tak,cont,1
tak,contact,2
tak,contain,1
tak,continu,2
tak,control,9
tak,cop,2
tak,corp,1
tak,correspond,2
tak,cost,3
tak,country,1
tak,coupl,1
tak,cours,1
tak,cre,6
tak,credit,10
tak,crit,1
tak,cum,4
tak,cur,10
tak,custom,2
tak,dat,1
tak,databas,1
tak,day,9
tak,dea,9
tak,deal,8
tak,debt,3
tak,decid,3
tak,deem,6
tak,delet,2
tak,delivery,1
tak,depend,1
tak,deposit,3
tak,design,1
tak,detail,3
tak,develop,1
tak,diff,1
tak,dilig,2
tak,direct,2
tak,disclos,1
tak,discov,1
tak,divers,1
tak,docu,1
tak,doesn,1
tak,domain,1
tak,don,5
tak,door,1
tak,doubl,1
tak,doubt,1
tak,download,2
tak,draw,1
tak,driv,6
tak,drop,1
tak,due,3
tak,dynam,23
tak,ear,3
tak,earn,7
tak,easy,4
tak,econom,1
tak,effect,4
tak,effort,1
tak,els,1
tak,email,10
tak,emerg,1
tak,end,4
tak,energy,2
tak,engin,1
tak,enjoy,5
tak,ens,2
tak,entir,3
tak,entry,4
tak,equ,1
tak,est,1
tak,etc,1
tak,europ,1
tak,every,10
tak,everyon,1
tak,everyth,3
tak,exact,2
tak,excit,2
tak,exclud,1
tak,execut,1
tak,exerc,3
tak,expand,6
tak,expect,3
tak,expens,2
tak,expery,3
tak,expir,1
tak,express,1
tak,extend,11
tak,extr,2
tak,facil,1
tak,fact,11
tak,famy,2
tak,far,1
tak,fast,1
tak,fat,1
tak,fav,4
tak,fax,1
tak,fear,1
tak,feat,5
tak,fee,1
tak,feel,3
tak,field,1
tak,fil,2
tak,fin,6
tak,find,4
tak,first,22
tak,fiv,2
tak,fix,1
tak,follow,6
tak,food,1
tak,forget,2
tak,form,2
tak,forward,3
tak,found,1
tak,fre,14
tak,friend,2
tak,front,1
tak,ful,4
tak,fun,1
tak,fund,3
tak,fut,6
tak,gam,1
tak,gas,1
tak,gen,3
tak,get,13
tak,giv,2
tak,glob,1
tak,goal,2
tak,going,3
tak,gon,1
tak,good,20
tak,got,3
tak,govern,3
tak,graph,1
tak,gre,6
tak,greet,1
tak,group,3
tak,grow,2
tak,guar,1
tak,guid,2
tak,hand,1
tak,handl,1
tak,hap,1
tak,happy,2
tak,heal,1
tak,heard,1
tak,hello,1
tak,help,23
tak,hey,3
tak,high,4
tak,hit,1
tak,hom,2
tak,hon,3
tak,honest,2
tak,hop,4
tak,host,1
tak,hot,19
tak,hotmail,1
tak,hour,3
tak,http,11
tak,hug,2
tak,hum,1
tak,ide,1
tak,ident,1
tak,imagin,2
tak,immedy,2
tak,impact,1
tak,import,2
tak,imposs,1
tak,impress,19
tak,improv,2
tak,includ,7
tak,incom,4
tak,increas,9
tak,individ,1
tak,industry,10
tak,info,1
tak,inform,13
tak,ins,3
tak,inst,1
tak,int,1
tak,integr,4
tak,interest,5
tak,internet,6
tak,introduc,1
tak,invest,17
tak,involv,1
tak,item,2
tak,job,1
tak,join,2
tak,judg,3
tak,jump,1
tak,keep,3
tak,kind,6
tak,know,3
tak,knowledg,1
tak,lab,1
tak,land,1
tak,larg,1
tak,largest,1
tak,last,2
tak,lat,1
tak,launch,1
tak,learn,5
tak,least,2
tak,left,2
tak,leg,5
tak,less,1
tak,level,1
tak,liabl,3
tak,licens,1
tak,lif,28
tak,light,1
tak,lik,15
tak,limit,12
tak,lin,10
tak,link,7
tak,list,15
tak,littl,4
tak,liv,4
tak,loan,1
tak,loc,10
tak,logo,3
tak,long,3
tak,look,28
tak,los,1
tak,loss,3
tak,low,3
tak,luck,1
tak,mad,1
tak,mail,9
tak,mailbox,3
tak,maj,1
tak,mak,12
tak,man,5
tak,many,4
tak,market,18
tak,mass,1
tak,mast,2
tak,mat,2
tak,mean,1
tak,meas,1
tak,med,1
tak,memb,6
tak,mess,4
tak,met,2
tak,method,2
tak,might,6
tak,mil,6
tak,mind,2
tak,minim,1
tak,minut,13
tak,miss,2
tak,mistak,1
tak,mobl,1
tak,mod,3
tak,model,1
tak,mom,3
tak,mon,5
tak,money,12
tak,month,1
tak,mot,1
tak,moth,1
tak,much,7
tak,multipl,1
tak,must,1
tak,nam,10
tak,nat,3
tak,necess,6
tak,nee,12
tak,net,2
tak,nev,8
tak,new,20
tak,next,9
tak,nic,1
tak,nin,1
tak,non,2
tak,noth,1
tak,num,1
tak,numb,2
tak,old,1
tak,onlin,5
tak,opportun,12
tak,opt,2
tak,ord,12
tak,org,1
tak,outstand,4
tak,pack,5
tak,pag,5
tak,paid,4
tak,pap,1
tak,par,1
tak,part,24
tak,particip,1
tak,partn,1
tak,past,2
tak,paty,1
tak,pay,7
tak,peopl,5
tak,per,1
tak,perform,5
tak,period,2
tak,perm,1
tak,person,1
tak,phon,3
tak,pic,1
tak,pict,1
tak,plac,6
tak,plan,1
tak,play,3
tak,pleas,21
tak,polit,1
tak,popul,1
tak,port,6
tak,portfolio,1
tak,posit,36
tak,poss,3
tak,pot,3
tak,pract,1
tak,pre,2
tak,prep,1
tak,presid,1
tak,prevy,3
tak,pric,4
tak,print,1
tak,priv,2
tak,pro,1
tak,prob,1
tak,problem,1
tak,process,4
tak,produc,7
tak,profess,3
tak,profit,1
tak,program,8
tak,prom,1
tak,promot,6
tak,property,3
tak,propos,4
tak,protect,3
tak,prov,3
tak,provid,4
tak,put,2
tak,qual,2
tak,quest,1
tak,quick,2
tak,quit,2
tak,rang,3
tak,rapid,5
tak,rat,2
tak,read,9
tak,ready,10
tak,real,7
tak,reason,3
tak,rec,3
tak,receiv,7
tak,record,7
tak,reduc,1
tak,refin,1
tak,reflect,1
tak,reform,1
tak,reg,3
tak,regard,1
tak,rel,1
tak,releas,1
tak,relev,1
tak,rely,1
tak,remain,2
tak,rememb,28
tak,remov,8
tak,rep,1
tak,repair,4
tak,replac,1
tak,reply,1
tak,report,7
tak,request,11
tak,requir,2
tak,research,1
tak,rest,2
tak,result,2
tak,return,1
tak,revolv,2
tak,reward,2
tak,rich,3
tak,right,5
tak,risk,5
tak,rob,1
tak,run,1
tak,saf,1
tak,sal,3
tak,sampl,11
tak,sav,4
tak,say,2
tak,sec,5
tak,second,24
tak,secret,2
tak,see,12
tak,seem,1
tak,seen,1
tak,sel,1
tak,select,1
tak,send,7
tak,sens,1
tak,septemb,1
tak,serv,5
tak,sery,1
tak,sess,1
tak,set,2
tak,sev,24
tak,shar,2
tak,ship,2
tak,shop,8
tak,short,2
tak,show,2
tak,sign,11
tak,simpl,2
tak,simply,1
tak,singl,2
tak,sint,2
tak,sit,7
tak,situ,1
tak,six,1
tak,smal,1
tak,softw,5
tak,sol,1
tak,solv,2
tak,someon,2
tak,someth,2
tak,sometim,23
tak,son,1
tak,soon,1
tak,sorry,1
tak,spac,6
tak,spec,5
tak,spee,6
tak,spend,1
tak,stand,1
tak,start,4
tak,stat,3
tak,step,11
tak,stil,5
tak,stock,10
tak,stop,3
tak,story,1
tak,strategic,1
tak,strategies,1
tak,strictly,1
tak,strong,2
tak,stud,2
tak,subst,1
tak,success,25
tak,suit,1
tak,supery,4
tak,supply,1
tak,sur,2
tak,survey,6
tak,symbol,2
tak,system,8
tak,tab,2
tak,tak,92
tak,talk,1
tak,target,1
tak,teach,1
tak,techn,1
tak,technolog,1
tak,tel,1
tak,telephon,1
tak,term,1
tak,test,6
tak,thank,3
tak,theref,2
tak,thing,4
tak,think,2
tak,though,1
tak,thought,4
tak,three,2
tak,tim,24
tak,today,7
tak,tol,1
tak,ton,2
tak,tool,11
tak,top,6
tak,tot,5
tak,toward,1
tak,trad,5
tak,traff,1
tak,transact,4
tak,transcrib,1
tak,travel,1
tak,tre,1
tak,trend,7
tak,tri,1
tak,tru,2
tak,trust,2
tak,try,5
tak,turn,2
tak,two,2
tak,typ,1
tak,understand,3
tak,upd,3
tak,urg,2
tak,vac,4
tak,valid,1
tak,valu,2
tak,ver,6
tak,vert,1
tak,via,4
tak,video,4
tak,virt,1
tak,vis,10
tak,visit,3
tak,wait,3
tak,walk,1
tak,want,15
tak,war,1
tak,washington,1
tak,wat,2
tak,watch,2
tak,way,20
tak,web,3
tak,websit,14
tak,week,7
tak,wel,2
tak,welcom,2
tak,whit,1
tak,whol,4
tak,win,2
tak,wish,1
tak,within,1
tak,without,9
tak,won,1
tak,wor,1
tak,word,3
tak,work,25
tak,world,7
tak,www,1
tak,yahoo,1
tak,year,6
tak,yet,1
tak,young,2
tal,along,1
tal,among,4
tal,are,1
tal,best,2
tal,complet,1
tal,day,1
tal,est,2
tal,get,1
tal,high,2
tal,hous,4
tal,ind,1
tal,industry,4
tal,littl,1
tal,look,1
tal,low,1
tal,mail,2
tal,man,1
tal,med,1
tal,money,1
tal,near,1
tal,opportun,4
tal,partn,1
tal,press,1
tal,pric,1
tal,produc,4
tal,rac,1
tal,sav,2
tal,school,1
tal,secret,1
tal,sign,1
tal,staff,4
tal,street,1
tal,thought,1
tal,today,4
tal,vis,4
tal,wal,1
tal,walk,1
talk,acquisit,1
talk,act,1
talk,ago,1
talk,allow,1
talk,annount,1
talk,anoth,1
talk,answ,2
talk,appear,1
talk,apply,1
talk,around,1
talk,assocy,1
talk,auth,1
talk,begin,1
talk,bet,1
talk,big,5
talk,block,1
talk,body,1
talk,build,1
talk,busy,1
talk,button,1
talk,californ,1
talk,canad,1
talk,cap,1
talk,chat,4
talk,check,1
talk,click,3
talk,cod,1
talk,col,1
talk,commun,1
talk,company,3
talk,comput,1
talk,confid,1
talk,const,1
talk,consult,1
talk,contact,1
talk,cost,1
talk,cre,1
talk,custom,1
talk,dat,1
talk,day,2
talk,design,1
talk,didn,1
talk,distribut,1
talk,doesn,1
talk,dynam,1
talk,enjoy,1
talk,est,2
talk,everyon,1
talk,expand,1
talk,expery,1
talk,fact,1
talk,fast,1
talk,fat,1
talk,fath,1
talk,find,4
talk,first,2
talk,follow,3
talk,form,2
talk,fortun,2
talk,found,1
talk,fre,1
talk,gas,1
talk,get,1
talk,going,2
talk,group,1
talk,grow,1
talk,half,1
talk,hap,1
talk,hey,1
talk,hom,2
talk,hour,5
talk,http,2
talk,hum,1
talk,inst,4
talk,int,1
talk,interest,1
talk,internet,1
talk,invest,1
talk,isn,1
talk,jump,1
talk,jun,1
talk,knowledg,1
talk,learn,1
talk,least,1
talk,lif,2
talk,lik,3
talk,list,2
talk,liv,1
talk,long,1
talk,lot,1
talk,mail,5
talk,mailbox,1
talk,mak,3
talk,many,1
talk,meet,1
talk,ment,1
talk,miss,1
talk,money,3
talk,mov,2
talk,nam,1
talk,nat,2
talk,necess,1
talk,nee,3
talk,net,3
talk,nev,1
talk,new,6
talk,numb,1
talk,onlin,4
talk,peopl,6
talk,perfect,1
talk,phon,1
talk,poss,1
talk,pow,1
talk,press,1
talk,produc,1
talk,profess,1
talk,ready,2
talk,real,4
talk,reason,2
talk,ref,1
talk,releas,1
talk,reply,2
talk,repres,1
talk,resid,2
talk,room,1
talk,saf,1
talk,sal,1
talk,say,2
talk,sci,1
talk,see,1
talk,send,2
talk,serv,1
talk,sess,5
talk,sheet,1
talk,simpl,3
talk,siz,2
talk,soft,1
talk,someon,1
talk,sound,1
talk,spent,1
talk,stud,1
talk,submit,1
talk,support,1
talk,sur,1
talk,system,1
talk,tab,2
talk,tak,1
talk,talk,8
talk,teach,1
talk,thing,1
talk,tim,3
talk,today,2
talk,trad,1
talk,transcrib,6
talk,tre,1
talk,tru,1
talk,turn,1
talk,unknown,5
talk,unless,1
talk,want,1
talk,way,1
talk,web,1
talk,week,2
talk,wel,1
talk,won,1
talk,work,3
talk,world,1
talk,www,1
talk,year,1
target,acc,1
target,access,2
target,accord,5
target,achiev,4
target,acquisit,2
target,act,4
target,address,14
target,adv,3
target,advert,12
target,aggress,1
target,alert,2
target,allow,2
target,americ,1
target,are,5
target,area,1
target,autom,3
target,avail,1
target,back,1
target,bas,2
target,believ,6
target,best,3
target,big,7
target,bil,1
target,build,2
target,bulk,2
target,busy,2
target,button,2
target,buy,3
target,californ,1
target,campaign,1
target,cash,1
target,categ,3
target,caus,4
target,cds,1
target,cel,1
target,charg,2
target,cheap,3
target,chin,2
target,cho,1
target,claim,1
target,cle,1
target,cli,3
target,collect,1
target,commerc,1
target,company,5
target,complet,1
target,consid,1
target,construct,1
target,contact,3
target,corp,2
target,cost,2
target,country,2
target,cours,3
target,cur,14
target,custom,6
target,dai,1
target,databas,1
target,day,4
target,deal,1
target,deposit,6
target,detect,1
target,develop,2
target,direct,5
target,doll,2
target,doubt,1
target,due,1
target,easy,1
target,edg,1
target,educ,1
target,effect,1
target,email,45
target,enjoy,1
target,ent,1
target,etc,1
target,every,2
target,exact,1
target,exampl,1
target,excess,1
target,exclud,1
target,expect,2
target,extract,5
target,extrem,1
target,find,2
target,first,2
target,focus,1
target,form,1
target,forward,2
target,four,1
target,fre,4
target,friend,1
target,ful,4
target,fut,1
target,gain,1
target,gas,6
target,gen,5
target,get,7
target,giv,7
target,glob,1
target,goal,3
target,gold,2
target,gre,2
target,grow,3
target,guarantee,1
target,hap,2
target,head,1
target,hear,1
target,help,1
target,high,3
target,host,3
target,hot,2
target,hour,1
target,hous,2
target,html,1
target,http,3
target,hug,2
target,idea,2
target,immedy,1
target,includ,1
target,individ,1
target,industry,5
target,inform,1
target,init,4
target,innov,4
target,int,2
target,interest,3
target,internet,3
target,introduc,1
target,invest,8
target,joint,1
target,lab,1
target,larg,2
target,launch,1
target,lead,3
target,left,1
target,lik,5
target,lin,1
target,list,30
target,liv,2
target,loc,1
target,long,5
target,look,3
target,low,1
target,mad,2
target,mail,5
target,maj,1
target,mak,2
target,man,1
target,many,3
target,market,14
target,mary,2
target,match,2
target,med,1
target,memb,1
target,mess,6
target,met,2
target,method,2
target,might,2
target,mil,11
target,min,3
target,mon,24
target,mot,2
target,mov,1
target,mult,1
target,near,2
target,nee,3
target,network,1
target,new,8
target,newslet,3
target,next,6
target,noth,2
target,oil,3
target,onlin,1
target,opt,1
target,ord,7
target,org,1
target,pack,1
target,pag,4
target,part,1
target,partn,1
target,past,1
target,peopl,5
target,per,2
target,person,2
target,pict,1
target,plac,2
target,play,2
target,pleas,1
target,posit,1
target,post,1
target,pot,2
target,pow,3
target,pre,2
target,prem,1
target,pres,1
target,press,3
target,prevy,1
target,pric,75
target,prim,1
target,produc,4
target,program,3
target,project,2
target,promot,1
target,prospect,2
target,prov,1
target,provid,8
target,publ,1
target,qual,6
target,quick,1
target,rang,3
target,reach,3
target,real,2
target,rec,1
target,receiv,3
target,recommend,1
target,record,1
target,reg,1
target,regard,1
target,releas,3
target,remark,1
target,remov,1
target,report,2
target,repres,1
target,request,2
target,requir,4
target,research,2
target,resourc,1
target,result,3
target,retail,2
target,return,2
target,rev,4
target,right,1
target,risk,1
target,rom,1
target,saf,2
target,search,3
target,sec,1
target,sect,2
target,see,2
target,seg,1
target,sel,1
target,send,14
target,sent,1
target,sep,1
target,serv,12
target,sery,2
target,set,1
target,shar,6
target,short,15
target,show,2
target,sign,1
target,singl,2
target,sit,1
target,softw,7
target,sound,1
target,spec,7
target,stag,1
target,start,1
target,stat,1
target,stay,1
target,stock,2
target,supply,4
target,support,1
target,sur,1
target,symbol,2
target,system,2
target,tak,1
target,target,70
target,term,30
target,today,8
target,ton,1
target,tool,1
target,tot,1
target,trad,5
target,traff,4
target,travel,1
target,try,1
target,turn,4
target,two,2
target,ultim,1
target,unsubscrib,1
target,urg,1
target,valid,1
target,valu,2
target,volum,1
target,want,3
target,watch,1
target,way,1
target,web,3
target,websit,6
target,week,5
target,west,1
target,whit,1
target,wid,2
target,within,1
target,world,2
target,worldwid,2
target,www,3
target,young,1
task,address,1
task,autom,3
task,brand,3
task,build,2
task,built,3
task,cal,1
task,challeng,2
task,custom,6
task,describ,1
task,determin,1
task,easy,24
task,efficy,3
task,fil,2
task,fre,1
task,get,1
task,good,13
task,high,2
task,improv,2
task,info,1
task,inform,4
task,list,2
task,logo,22
task,mail,2
task,main,1
task,maj,2
task,mak,24
task,much,24
task,new,1
task,oft,2
task,onlin,2
task,ord,24
task,outstand,14
task,per,2
task,pri,2
task,produc,3
task,prom,24
task,rank,2
task,send,1
task,simpl,2
task,styl,12
task,system,1
task,task,4
task,typ,1
task,ver,1
task,websit,7
task,week,2
tax,account,22
tax,addit,1
tax,address,1
tax,admin,1
tax,adv,24
tax,allow,1
tax,alon,1
tax,already,1
tax,americ,1
tax,analys,1
tax,anyon,1
tax,around,1
tax,asset,1
tax,audit,1
tax,avail,2
tax,avoid,1
tax,away,1
tax,back,1
tax,bad,2
tax,bank,2
tax,benefit,2
tax,best,1
tax,bil,5
tax,bought,1
tax,busy,3
tax,calc,1
tax,cam,1
tax,capit,1
tax,cash,1
tax,caus,1
tax,cert,1
tax,cli,4
tax,collect,1
tax,combin,1
tax,company,1
tax,comply,8
tax,comprehend,1
tax,consid,2
tax,consult,3
tax,contact,1
tax,convert,2
tax,corp,1
tax,cost,1
tax,country,1
tax,credit,4
tax,cur,2
tax,databas,1
tax,deal,1
tax,debt,1
tax,decid,1
tax,demand,2
tax,depart,1
tax,deposit,1
tax,develop,1
tax,direct,1
tax,doesn,2
tax,doll,3
tax,don,1
tax,due,1
tax,effort,1
tax,elig,1
tax,email,3
tax,employ,2
tax,end,1
tax,engin,1
tax,est,3
tax,etc,1
tax,expens,4
tax,expert,1
tax,fail,4
tax,feat,2
tax,fed,4
tax,fin,4
tax,first,3
tax,fix,1
tax,foreign,1
tax,form,1
tax,fre,8
tax,friend,1
tax,fund,2
tax,gain,1
tax,gas,2
tax,gen,2
tax,get,2
tax,giv,1
tax,good,1
tax,govern,3
tax,grant,1
tax,grow,1
tax,handl,1
tax,heal,2
tax,help,3
tax,high,2
tax,includ,2
tax,incom,7
tax,inform,17
tax,ins,2
tax,int,1
tax,interest,2
tax,intern,1
tax,invest,23
tax,judg,1
tax,keep,3
tax,kind,1
tax,know,1
tax,lat,2
tax,law,1
tax,learn,1
tax,least,1
tax,leg,14
tax,lik,2
tax,loc,4
tax,low,1
tax,mad,3
tax,mail,1
tax,mak,2
tax,market,2
tax,mat,2
tax,med,4
tax,mil,1
tax,mon,1
tax,money,5
tax,month,3
tax,much,1
tax,must,1
tax,nam,1
tax,nat,1
tax,near,1
tax,nev,2
tax,nic,1
tax,non,4
tax,oil,2
tax,opt,1
tax,pack,2
tax,paid,1
tax,pass,1
tax,pay,15
tax,person,1
tax,phon,1
tax,phys,1
tax,plan,12
tax,pleas,1
tax,portfolio,2
tax,pot,1
tax,pre,1
tax,pres,3
tax,process,1
tax,profess,1
tax,program,3
tax,prop,2
tax,property,3
tax,purchas,2
tax,qual,1
tax,rath,1
tax,read,1
tax,real,2
tax,receiv,2
tax,reduc,1
tax,ref,9
tax,reg,3
tax,regard,1
tax,remain,1
tax,repres,1
tax,requir,5
tax,reserv,1
tax,return,1
tax,right,1
tax,risk,1
tax,room,1
tax,saf,1
tax,sav,4
tax,sec,1
tax,secret,1
tax,see,1
tax,sel,1
tax,self,1
tax,seny,2
tax,serv,4
tax,ship,1
tax,short,2
tax,simil,1
tax,simpl,1
tax,singl,1
tax,sint,1
tax,sold,2
tax,solv,1
tax,someon,2
tax,spend,1
tax,stat,3
tax,step,1
tax,stop,1
tax,subscrib,17
tax,support,1
tax,tax,62
tax,telephon,1
tax,ten,1
tax,three,1
tax,tim,2
tax,titl,1
tax,tot,1
tax,track,2
tax,transact,1
tax,transf,1
tax,turn,1
tax,via,1
tax,view,17
tax,wel,1
tax,wif,1
tax,work,1
tax,writ,2
tax,year,1
teach,amount,1
teach,annount,1
teach,apply,1
teach,around,2
teach,avail,2
teach,becom,2
teach,bet,1
teach,book,1
teach,brand,1
teach,brok,1
teach,build,2
teach,built,1
teach,busy,1
teach,certain,2
teach,challeng,1
teach,click,1
teach,comput,2
teach,cours,2
teach,cur,1
teach,day,4
teach,deal,1
teach,decid,1
teach,design,6
teach,develop,1
teach,diff,1
teach,digit,1
teach,door,1
teach,educ,1
teach,ent,1
teach,everyth,2
teach,excit,1
teach,expery,1
teach,fin,1
teach,find,1
teach,follow,1
teach,formul,1
teach,get,1
teach,grant,2
teach,gre,3
teach,grow,6
teach,hand,1
teach,help,1
teach,hour,1
teach,hum,1
teach,imagin,2
teach,incom,2
teach,independ,1
teach,info,1
teach,kind,1
teach,know,2
teach,knowledg,1
teach,last,1
teach,learn,1
teach,level,1
teach,lif,1
teach,lik,1
teach,lost,1
teach,lov,1
teach,low,2
teach,mad,1
teach,mak,5
teach,market,1
teach,ment,1
teach,mind,2
teach,minut,1
teach,mistak,1
teach,money,2
teach,mot,2
teach,nat,1
teach,nee,2
teach,new,2
teach,next,1
teach,night,1
teach,opportun,1
teach,org,1
teach,origin,1
teach,par,1
teach,part,1
teach,paty,1
teach,peopl,1
teach,platform,2
teach,pow,1
teach,pract,1
teach,pric,1
teach,process,2
teach,profit,1
teach,program,2
teach,prom,1
teach,protect,1
teach,prov,3
teach,qual,2
teach,ready,1
teach,reg,1
teach,remain,1
teach,rich,6
teach,right,1
teach,school,1
teach,sci,1
teach,secret,5
teach,select,1
teach,sery,1
teach,simpl,1
teach,sint,1
teach,sit,2
teach,softw,1
teach,sol,1
teach,someon,2
teach,sometim,1
teach,son,1
teach,sourc,1
teach,start,1
teach,stock,1
teach,strategies,2
teach,success,5
teach,tak,1
teach,talk,1
teach,teach,30
teach,tim,2
teach,tool,2
teach,trad,2
teach,train,1
teach,two,1
teach,unknown,1
teach,walk,2
teach,want,5
teach,war,1
teach,way,1
teach,wel,1
teach,wheth,1
teach,win,1
teach,within,1
teach,work,2
teach,writ,4
teach,www,1
teach,year,1
team,accord,1
team,account,5
team,acquisit,2
team,act,6
team,addit,2
team,adv,5
team,advert,1
team,afraid,1
team,already,1
team,altern,1
team,answ,1
team,apply,1
team,around,2
team,art,6
team,ass,4
team,assocy,1
team,auth,1
team,bank,1
team,bas,3
team,brand,1
team,break,1
team,bring,4
team,build,3
team,busy,5
team,cal,1
team,cap,1
team,capit,4
team,car,1
team,cds,1
team,cent,1
team,ceo,2
team,chain,1
team,cho,2
team,class,1
team,combin,5
team,commerc,2
team,commun,1
team,company,6
team,conf,1
team,consult,1
team,contract,4
team,corp,1
team,cost,5
team,coupl,1
team,cov,2
team,cre,3
team,crit,1
team,cur,1
team,custom,6
team,debt,1
team,design,1
team,detail,1
team,develop,2
team,direct,2
team,divers,1
team,ear,2
team,effect,1
team,engin,6
team,enough,2
team,equip,3
team,exceiv,1
team,excel,3
team,exclud,3
team,execut,3
team,expand,2
team,expert,3
team,expery,10
team,extend,1
team,extr,1
team,fair,1
team,far,1
team,feel,1
team,find,1
team,first,2
team,form,1
team,forward,2
team,found,1
team,fre,3
team,ful,1
team,fut,1
team,gam,2
team,gath,1
team,get,3
team,giv,1
team,glob,1
team,good,6
team,got,1
team,govern,1
team,gre,1
team,grow,2
team,head,1
team,heavy,1
team,help,1
team,high,4
team,hit,1
team,ident,1
team,import,2
team,impress,3
team,includ,2
team,inconveny,1
team,increas,1
team,independ,2
team,industry,7
team,institut,2
team,int,1
team,intend,2
team,interest,2
team,invest,2
team,investig,1
team,job,1
team,join,1
team,knowledg,1
team,known,1
team,lab,4
team,larg,2
team,lead,2
team,leav,2
team,lif,1
team,lik,1
team,lin,2
team,link,1
team,liv,1
team,logo,2
team,look,8
team,mad,1
team,mail,9
team,maj,1
team,mak,2
team,man,32
team,manufact,1
team,many,4
team,mark,1
team,market,5
team,mat,1
team,med,5
team,money,1
team,multipl,1
team,nam,1
team,nee,3
team,network,1
team,new,3
team,next,1
team,nin,1
team,object,1
team,old,1
team,onlin,2
team,optim,3
team,ord,1
team,outstand,1
team,pag,1
team,partn,2
team,perc,2
team,plan,2
team,pleas,4
team,pow,1
team,presid,1
team,prevy,1
team,pric,1
team,profess,9
team,program,1
team,promot,1
team,prov,4
team,purchas,1
team,put,1
team,qual,4
team,quest,1
team,rang,1
team,rapid,1
team,rat,1
team,reach,1
team,real,1
team,reason,5
team,rec,5
team,regul,2
team,reply,4
team,report,1
team,requir,2
team,research,2
team,resourc,3
team,respect,1
team,result,1
team,review,1
team,right,4
team,saf,3
team,said,3
team,sal,1
team,search,1
team,sec,5
team,see,1
team,seem,1
team,send,1
team,serv,3
team,sev,4
team,sharehold,1
team,ship,1
team,show,1
team,sign,1
team,sint,1
team,sit,1
team,softw,6
